question,worker,result,local_time_twitterStyle,local_time_nice,hour,weekday,month
5ec3958f388f6a36d417a603,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0eb7a044578a1480916f33,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf9cb9544578a06646ddca1,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0d7e5844578a0ea4a2c95d,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d90c18744578a1f487d4a1e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4246744578a15c8fbb14c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ed37c44578a14808fcc4b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4489144578a15c8555608,A1Y3PSVSU557SW,0,dummy,dummy,dummy,dummy,dummy
5d1035c744578a0ddc07af4f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de70fdf44578a15c8102499,A1Y3PSVSU557SW,1,dummy,dummy,dummy,dummy,dummy
5d0db96544578a0ea4e676bc,A3UBB1LJKDQGZP,1,dummy,dummy,dummy,dummy,dummy
5d9179d144578a1f482297d4,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5cf92bbe44578a0664fd45de,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5d998a3044578a1f48cb50a5,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3b077388f6a36d4567f9a,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0eb4f644578a14805c67d0,A4406CH0I44GU,0,dummy,dummy,dummy,dummy,dummy
5e51c52344578a09486235e4,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0a03ab44578a00e0fd2427,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d0ed7ed44578a1480d51d38,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5d58c63744578a1f4832e0a4,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5d3ca6fd44578a153c1698e6,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d17bb4a44578a14a86d3f7f,AYYH6PRXLFM9T,1,dummy,dummy,dummy,dummy,dummy
5e520408ecb9ab15344fd530,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d9f8f2444578a1f48b7dc50,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0dc32c44578a0ea493cf57,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5d90d46244578a1f4897228f,A2TUNPP2GOQ1N3,1,dummy,dummy,dummy,dummy,dummy
5e51950b44578a09486a03bf,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d99818e44578a1f48b23590,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d47bc9644578a1f4807d361,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5ece84f3f46b2b34fc6cdf60,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5d0ec91444578a1480e42c32,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d211f3e44578a14a8bd00ea,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d6da3f244578a1f481f510c,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0ea84244578a1480a34995,A3GE7CHWBLELVD,0,dummy,dummy,dummy,dummy,dummy
5d1192ee44578a0ddc97691b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf8b14388f6a36d4bc2c42,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecd2921b4700f2ddc266681,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5de4404144578a15c8e2525e,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5dab800344578a097c3b2a0d,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d0a1a8344578a00e0eb7439,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecb4b4c2e44261edaaf1f5d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec16bd7388f6a36d4137186,AMC42JMQA8A5U,1,dummy,dummy,dummy,dummy,dummy
5cf873cc44578a0664037725,ABNJZG6Q8TVDQ,1,dummy,dummy,dummy,dummy,dummy
5d9a54c744578a1f480a4519,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5ecb5b052e44261edaa30881,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d17a88844578a14a84b8978,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4566c44578a15c83891dd,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5d6e40e544578a1f48c27e30,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5da23a5a44578a1f48280f97,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5e4c194144578a094801cd5b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6e7e1244578a1f483140ed,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51c0e144578a0948450dd3,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de386e144578a1a249a0d04,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5e520551ecb9ab15347605fc,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5e4b52f044578a0948b1afdd,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e38a52044578a0948fd990d,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ebf9247388f6a36d455efa7,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3916f388f6a36d49afc38,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dd1ba44578a0ea4de41b9,A3R19ZA45J8915,1,dummy,dummy,dummy,dummy,dummy
5ecb56a52e44261eda25da8b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51dac344578a0948fc6500,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0effec44578a14809a91c3,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51b03844578a0948cf5308,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cf98d2444578a066417dd6f,A104V8NZIQFN2F,0,dummy,dummy,dummy,dummy,dummy
5ec3b287388f6a36d49f998f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0a463144578a00e087c4fc,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d91b8ba44578a1f487404e1,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5e4bafbd44578a0948047b18,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d8fafa044578a1f48a551f3,A1Y5RH2VTWCQ8Y,1,dummy,dummy,dummy,dummy,dummy
5ec3b770388f6a36d420f56d,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0de64e44578a0ea4885a5c,A219VCQZADQ45W,1,dummy,dummy,dummy,dummy,dummy
5ecc510cb4700f2ddc340f87,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ec2c928388f6a36d42f9293,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5e5109fd44578a0948ab1be0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecb1b972e44261eda4a8ab2,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d0d88b244578a0ea4d888d3,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5d6e52c444578a1f48e3c339,A1NF6PELRKACS9,1,dummy,dummy,dummy,dummy,dummy
5d997a3644578a1f48822ba4,AE861G0AY5RGT,1,dummy,dummy,dummy,dummy,dummy
5d0debd444578a0ea4e7eefe,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5de374aa44578a1a2487d8d3,AYFUVCC48YCBZ,1,dummy,dummy,dummy,dummy,dummy
5d0df0fd44578a0ea4805f90,A8TIL9U6YHG5,1,dummy,dummy,dummy,dummy,dummy
5d5a3b2244578a1f48f98f21,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5dabbf0e44578a1a24d11925,A1NF6PELRKACS9,0,dummy,dummy,dummy,dummy,dummy
5ec3af96388f6a36d443b0ab,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e3dffcc44578a09485b08e6,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5de402ee44578a15c82d42b3,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d17acaa44578a14a86aaa1c,A2F8YFFRKK14QD,0,dummy,dummy,dummy,dummy,dummy
5d90d72144578a1f489b52bb,AE861G0AY5RGT,0,dummy,dummy,dummy,dummy,dummy
5e51bc1944578a09482185a9,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d1936bb44578a14a8906b9b,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5cf9786e44578a06641ee479,ALJBVO9XK6O99,1,dummy,dummy,dummy,dummy,dummy
5e3e084d44578a09489e4ee4,AEF601SQFOSBL,0,dummy,dummy,dummy,dummy,dummy
5d0dc41844578a0ea4a95a26,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5ece84a8f46b2b34fc60547d,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5ebf9666388f6a36d4996f9d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec38b87388f6a36d4ee9aed,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecc5237b4700f2ddc660796,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5de34e5944578a1a245b4c2f,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5e51dd5344578a09480583ad,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5d0d982344578a0ea40846f9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0de7f544578a0ea4a49761,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d09db7f44578a00e0b85640,A3GNQDFPZALU92,0,dummy,dummy,dummy,dummy,dummy
5ecb39362e44261eda249d16,ARFAW0SGYEMFL,1,dummy,dummy,dummy,dummy,dummy
5d0a2a4844578a00e067eeec,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d09c50144578a00e0132713,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5e4b70cb44578a09482f7c46,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d996a0c44578a1f4836994c,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d0ea63844578a14808561f7,AQD91RFHV1WNE,1,dummy,dummy,dummy,dummy,dummy
5e3dab1444578a0948de04b7,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0df22344578a0ea499b481,A34M93NJC830DP,0,dummy,dummy,dummy,dummy,dummy
5d34bbe744578a153cacc58b,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5ec2d920388f6a36d4cd89c5,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d7c58f244578a1f4828a001,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d0eac6e44578a1480ded4ce,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5d0dd95b44578a0ea4af2215,A3R19ZA45J8915,1,dummy,dummy,dummy,dummy,dummy
5d0df62e44578a0ea4efa7bd,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d09e71244578a00e030512b,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5d34c58744578a153c42aaab,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d9a562d44578a1f481201bc,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cf8630344578a06643cb0b4,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de40ab244578a15c894d8d4,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5e519a3e44578a0948756d2d,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5ec3a446388f6a36d43a38b6,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d99800a44578a1f48a9e27b,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5d47b9de44578a1f48cf7dd0,A1EUBMQ86K32XE,0,dummy,dummy,dummy,dummy,dummy
5e3897ad44578a09488b3d33,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf8450388f6a36d420ed22,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5e3daba644578a0948e3d236,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5dab63c544578a097ca2cc86,AOJJKHK2TVFPC,1,dummy,dummy,dummy,dummy,dummy
5d09f29844578a00e084cae1,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5d0df0ea44578a0ea47db415,A1NF6PELRKACS9,1,dummy,dummy,dummy,dummy,dummy
5d21642844578a14a8bec435,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5cf9783f44578a06641c5fd3,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5de70d3c44578a15c8dd8915,A3R19ZA45J8915,1,dummy,dummy,dummy,dummy,dummy
5e51a35f44578a094896291c,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d10495344578a0ddce8b28e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d5a3ba944578a1f48fc43c4,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5d212c3244578a14a85dd473,A25OEVVN0293PO,0,dummy,dummy,dummy,dummy,dummy
5ece886ff46b2b34fccb6ed2,A3P7M9666KJCP,0,dummy,dummy,dummy,dummy,dummy
5ec3a53a388f6a36d4547692,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ef6e744578a1480e9e459,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51c57a44578a094866734b,A2UF2FRGVW4T89,1,dummy,dummy,dummy,dummy,dummy
5cff00fa44578a0664eb9cf4,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4c062b44578a0948b60207,A5BMA5POGL8DW,1,dummy,dummy,dummy,dummy,dummy
5d0a0d9c44578a00e0869009,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d0ed6dc44578a1480ba3814,A3UBB1LJKDQGZP,1,dummy,dummy,dummy,dummy,dummy
5d0ef42144578a14809cf28f,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0a145c44578a00e0b81d54,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ecb16ac2e44261edaef39ea,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d8fc97344578a1f48ea390a,AE861G0AY5RGT,1,dummy,dummy,dummy,dummy,dummy
5d47aeeb44578a1f4812e4bd,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5d5a255844578a1f48c0b052,A2F8YFFRKK14QD,1,dummy,dummy,dummy,dummy,dummy
5d0dfae444578a0ea467fe6c,AL8NYDL4JOYL3,0,dummy,dummy,dummy,dummy,dummy
5e4be0e044578a09484b7bde,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d91965444578a1f4848ca55,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ecf137a4d3150ef577c34aa,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecf35714d315037d5f54774,A3EYNNVOXNBWQU,1,dummy,dummy,dummy,dummy,dummy
5ec38b44388f6a36d4e83f32,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5ec3b0da388f6a36d46280e2,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de33d1544578a1a2443bbd0,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5cf9936d44578a06646cd37b,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5e51bbe844578a09481d1709,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ecb58022e44261eda4678fb,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e3dfc4044578a094850c20c,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d75c61444578a1f48ed6152,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d917f9844578a1f482773ea,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d3cb2f544578a153cb02e22,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3b280388f6a36d49e9da9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4b2dbb44578a09484dd2b0,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5cf9d2e944578a0664b03f8e,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5de3e17044578a1a24f74d46,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5e51bb2e44578a09481672a0,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0de4ca44578a0ea472b3b4,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5de40ce744578a15c8b6c7c2,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf85d5f44578a066491615c,AP2HL1DHHBIC6,1,dummy,dummy,dummy,dummy,dummy
5ec3ad79388f6a36d4149ef0,A2TUNPP2GOQ1N3,1,dummy,dummy,dummy,dummy,dummy
5d0dab9944578a0ea402d59c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dd22544578a0ea4e81e09,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5ecc6b93b4700f2ddcbbad07,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5d11910344578a0ddc7f58a4,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ee47044578a1480bb29b5,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e4aeec144578a09483922dc,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e520517ecb9ab153470c095,ARFAW0SGYEMFL,0,dummy,dummy,dummy,dummy,dummy
5ec3a960388f6a36d49bebc6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf85ad844578a066461f88d,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5ecc5041b4700f2ddc165d16,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5e4b450144578a094880bb25,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d6dc2dd44578a1f488e2459,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5d0ee64e44578a1480ec3c65,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d996eb444578a1f48531d6c,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d91303244578a1f48bd70a6,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5e4bb4a444578a094825aa29,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cf97e5b44578a0664612a08,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ecea00df46b2b34fcb7273e,A2F8YFFRKK14QD,1,dummy,dummy,dummy,dummy,dummy
5d0ebd1544578a1480025177,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5cf8506744578a0664987ecf,ABNJZG6Q8TVDQ,1,dummy,dummy,dummy,dummy,dummy
5cf9cab544578a066461c9a7,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5d118e7444578a0ddc5027a3,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5da2307744578a1f4806bb8c,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5cf8604644578a0664ea5ee5,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5e4b3f9f44578a09486ff9d9,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ec399e3388f6a36d47d6a4c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf8531e44578a0664d8c407,A27VBVMMEX9GJB,1,dummy,dummy,dummy,dummy,dummy
5ec1ecbd388f6a36d4b4e25e,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5ecc7a11b4700f2ddc047b3e,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5e4b24a744578a0948304c6f,AJ2H4FUPQKF9E,0,dummy,dummy,dummy,dummy,dummy
5d5a13f544578a1f4866d618,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d47b7db44578a1f48b119d8,ALJBVO9XK6O99,1,dummy,dummy,dummy,dummy,dummy
5e4b002244578a0948757d24,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d90149d44578a1f48604d52,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d0eaa8344578a1480c2d3d6,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5d0dc6eb44578a0ea4eee127,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5d2f90f244578a0d7453aa52,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3b14b388f6a36d470ccd5,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e38a11d44578a0948e3ac2f,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0d922544578a0ea4955fb5,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5de2e76544578a1a24f0cffc,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5e4c0f0744578a0948d45dc6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e50b6c444578a094842328f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e3de47b44578a0948f896ba,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5d7c3ea344578a1f489ff208,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d7c296b44578a1f484aef73,A2F8YFFRKK14QD,1,dummy,dummy,dummy,dummy,dummy
5ec0f0dd388f6a36d47cbf30,A3GNQDFPZALU92,1,dummy,dummy,dummy,dummy,dummy
5d759e4944578a1f48e0a5ed,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecb3a522e44261eda4d1d0c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d90621b44578a1f48d900ec,A2CCK1JKX48R0H,0,dummy,dummy,dummy,dummy,dummy
5d91875e44578a1f482ffd9b,A34M93NJC830DP,0,dummy,dummy,dummy,dummy,dummy
5d90d1ef44578a1f4895317c,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d90b7a244578a1f48658173,AE861G0AY5RGT,0,dummy,dummy,dummy,dummy,dummy
5d0eddb644578a1480396d9c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dedc844578a0ea422f4a4,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5d75c8a644578a1f48f50c81,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5e4ba1d144578a094891d31a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4334944578a15c82166c7,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecf35f74d315037d50598c8,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cf8471544578a0664993c90,ABNJZG6Q8TVDQ,1,dummy,dummy,dummy,dummy,dummy
5d2f893544578a0d74b37652,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51c39344578a09485a98d6,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5dabbddd44578a1a24bab3ac,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d6de6b444578a1f48fe9ccb,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de4234b44578a15c8eb8cd5,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de44a3844578a15c8749240,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51c46144578a09485e4833,AYJGJAIY0EXW,1,dummy,dummy,dummy,dummy,dummy
5ec0f321388f6a36d4c8a127,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5ecb3acb2e44261eda597aef,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ec3ae85388f6a36d42bfbc7,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ec3a5a7388f6a36d4613bda,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0dcec044578a0ea48e4047,A3UBB1LJKDQGZP,0,dummy,dummy,dummy,dummy,dummy
5d118ec444578a0ddc585589,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dec2244578a0ea4f09ffa,A8TIL9U6YHG5,1,dummy,dummy,dummy,dummy,dummy
5d0dfddc44578a0ea487fdec,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5ec1b4e6388f6a36d4071c0e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf929fd44578a0664e98b88,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5e3df94344578a09484885bb,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3a735388f6a36d47e089f,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5d099bbd44578a00e08243dc,A3GNQDFPZALU92,1,dummy,dummy,dummy,dummy,dummy
5dabbe0744578a1a24bd3f07,A3DZGDF9HCTAOB,0,dummy,dummy,dummy,dummy,dummy
5d6e5d1344578a1f48f25c90,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5d8fb92044578a1f48ba1fc8,A1Y5RH2VTWCQ8Y,0,dummy,dummy,dummy,dummy,dummy
5d0dc6c644578a0ea4eb16af,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5e4bae9544578a0948f9a697,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ebf83fa388f6a36d4182500,A39ZQZ2T5Z7JSB,1,dummy,dummy,dummy,dummy,dummy
5cf928f944578a0664de0bf5,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0eba2844578a1480ce81db,A21AVVEQUEX7DA,1,dummy,dummy,dummy,dummy,dummy
5d0edd5644578a14802f202c,A1O4TRWZO664V3,0,dummy,dummy,dummy,dummy,dummy
